ModelID,expr::cell_cycle_mitosis,expr::microtubule_spindle,expr::apoptosis,expr::dna_damage_repair,expr::mapk_signaling,expr::pi3k_akt_mtor,expr::emt_adhesion,expr::oxidative_stress_ferroptosis,expr::proteasome_er_stress,expr::chromatin_hdac,expr::drug_transport_metabolism,expr::receptor_tyrosine_kinase,expr::global_mean,expr::global_abs_mean,mut::cell_cycle_mitosis,mut::microtubule_spindle,mut::apoptosis,mut::dna_damage_repair,mut::mapk_signaling,mut::pi3k_akt_mtor,mut::emt_adhesion,mut::oxidative_stress_ferroptosis,mut::proteasome_er_stress,mut::chromatin_hdac,mut::drug_transport_metabolism,mut::receptor_tyrosine_kinase,mut::global_mean,mut::global_abs_mean,cnv::cell_cycle_mitosis,cnv::microtubule_spindle,cnv::apoptosis,cnv::dna_damage_repair,cnv::mapk_signaling,cnv::pi3k_akt_mtor,cnv::emt_adhesion,cnv::oxidative_stress_ferroptosis,cnv::proteasome_er_stress,cnv::chromatin_hdac,cnv::drug_transport_metabolism,cnv::receptor_tyrosine_kinase,cnv::global_mean,cnv::global_abs_mean,meth::cell_cycle_mitosis,meth::microtubule_spindle,meth::apoptosis,meth::dna_damage_repair,meth::mapk_signaling,meth::pi3k_akt_mtor,meth::emt_adhesion,meth::oxidative_stress_ferroptosis,meth::proteasome_er_stress,meth::chromatin_hdac,meth::drug_transport_metabolism,meth::receptor_tyrosine_kinase,meth::global_mean,meth::global_abs_mean,prot::cell_cycle_mitosis,prot::microtubule_spindle,prot::apoptosis,prot::dna_damage_repair,prot::mapk_signaling,prot::pi3k_akt_mtor,prot::emt_adhesion,prot::oxidative_stress_ferroptosis,prot::proteasome_er_stress,prot::chromatin_hdac,prot::drug_transport_metabolism,prot::receptor_tyrosine_kinase,prot::global_mean,prot::global_abs_mean
ACH-000912,0.0,0.20027593,0.34634918,-1.8227931,0.2198111,0.0,0.22653452,0.20914881,-0.11759816,0.70633066,-0.5045166,0.1768595,0.09628098,0.6897915,0.33333334,1.0,0.0,0.6,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.16666667,0.279,0.279,-0.47947192,-0.6047858,0.11024398,-0.80377716,0.4126817,0.016084623,-0.4669995,-0.20921996,-0.07720714,-0.22339483,-0.14809489,-0.24644764,-0.11962899,0.4742366,0.21522805,0.076639526,-0.3922097,-0.06537838,0.3397354,0.106882304,-0.21982443,-0.4257691,0.94315916,-0.20994769,-0.18211494,0.09080229,0.07082709,0.664202,1.1166633,1.2185184,0.16969395,1.1911975,0.15039064,0.011661172,-0.54175407,-0.096152574,-0.27581158,1.3102739,-0.00663855,-1.7531292,0.1659416,0.79974943
ACH-000913,0.0,0.0233784,0.67463213,-0.6506264,0.6231474,0.0,0.8044753,0.2041137,0.25419974,-0.02956491,-0.58134186,0.08429132,0.15675434,0.6818631,0.6666667,0.0,0.0,0.4,0.0,0.6666667,0.33333334,0.0,0.0,0.4,0.0,0.0,0.187,0.187,-0.29142392,-0.75299084,-0.08494307,0.058060944,-0.13297088,-0.075626016,-0.6068392,-0.34906384,-0.24598949,-0.49606597,-0.54799813,-0.1834514,-0.23166312,0.38012457,0.33835712,0.3538713,-0.076062806,0.8622487,0.5057209,0.13541487,-0.39859384,1.0542935,0.4710128,1.0202507,0.3371502,0.12178845,0.2652137,0.7965535,-0.177522,-0.16365829,0.25073186,0.19695424,-0.11914476,-0.14750184,0.7169035,-0.54988337,-0.1074236,-1.688179,0.48640168,0.07281244,0.08684562,0.6458887
ACH-000914,0.0,0.07870955,-0.5410864,1.4489388,-1.5503676,0.0,-0.8403973,-0.34061316,-0.88252056,-1.8886421,-0.6641296,-1.0751705,-0.49724448,1.0532908,0.6666667,0.0,0.0,0.6,0.0,0.6666667,0.0,0.0,0.0,0.2,0.0,0.33333334,0.319,0.319,0.33866572,-0.58616126,-0.13614804,1.4486632,-0.10337133,-0.27329063,-0.641818,-0.20566991,-0.19620629,-0.35947493,-0.37819478,-0.20601961,-0.20282303,0.44208372,1.153977,1.4521185,1.320605,0.94855416,1.117508,1.1812363,0.5242969,-0.073921174,0.32629293,0.54091,1.3738889,1.0491792,0.5182585,0.9118316,0.22001095,0.6035529,0.20803547,0.25831008,1.0194281,-1.079997,1.6355175,0.68742794,0.6623265,0.2807358,-0.17791592,0.16256562,0.35288057,0.6687834
ACH-000915,0.0,0.6076511,-0.4121728,-1.8769963,-0.18552418,0.0,0.2552223,0.020722862,-0.3785668,0.047477342,0.10470393,-0.42816132,-0.021665292,0.7478872,0.0,0.0,0.0,0.4,0.25,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.208,0.208,-0.13818228,-0.18014914,-0.45103827,0.65636986,0.16176486,-0.29022655,-0.104677714,-0.050993644,-0.115395956,1.0414479,0.2855348,-0.109942526,-0.043234427,0.5656155,-2.5138412,0.38748404,0.5992807,-0.84309363,-0.3772219,0.11521,-1.2658124,-0.23995,-0.67552394,-0.58440286,-0.9815754,-0.58557796,-0.54966027,1.0215039,-0.057047423,0.46837,0.05278079,0.5455359,0.6678457,-0.16116366,0.87465626,0.38878247,1.2647738,0.109042816,-0.17429219,0.62329674,0.23557448,0.6518816
ACH-000917,0.0,0.5075966,-0.09318404,-0.11348342,0.7691965,0.0,-0.19776115,0.33889964,-0.00058218837,-1.0251524,0.7811012,0.46738544,0.12745158,0.67835486,0.33333334,0.0,0.0,0.4,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.16666667,0.193,0.193,-0.42496797,0.608472,-0.14392273,-0.92087626,0.9485575,0.023484219,-0.5086251,-1.0436854,1.0965698,-0.90201616,-0.7199078,1.1675577,0.275522,1.2346988,-0.36306867,0.18265475,-0.028172806,-0.3212038,-0.028658753,-0.112874,-0.033174746,0.432757,-0.255311,-0.42774636,0.34692225,0.13967565,-0.048605178,0.74204355,-0.52881217,-0.56612,-0.6071404,-1.4977294,0.09818034,0.49362406,-0.103338644,-0.9761449,-0.8377375,-0.5805572,0.38894075,1.1331238,-0.3592575,0.92477155
ACH-000924,0.0,0.3495791,-0.60425586,-1.3564059,-0.20182694,0.0,-0.04779829,1.1261889,-0.51639915,-0.5960631,1.9995455,-0.29586214,-0.110858686,0.73236895,0.33333334,0.0,0.0,0.2,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.298,0.298,0.019670106,1.4936821,0.2237218,1.3174491,-0.27344444,0.62891775,1.1472101,-0.4479357,0.3719443,0.25724456,-0.6516183,-0.148685,0.096245974,0.62577116,-0.7858239,0.0123368725,-0.89858115,0.19219676,-0.9558295,0.22714439,0.7442361,0.79765075,-0.22880176,-1.0248417,-0.55947554,-0.76269513,-0.36887547,0.807147,-0.22260042,0.5143385,-0.22383115,0.7011383,0.14011295,-0.091105625,-0.32824337,-0.437919,0.15157373,0.8763142,-1.1272639,0.098634824,0.022373375,0.7914664
ACH-000929,0.0,0.08287346,-0.28966781,0.61298585,0.40455598,0.0,-0.4635355,0.88194263,-0.01664865,0.23748721,1.0552334,-0.020999836,0.084055126,0.76471317,0.33333334,0.0,0.0,0.4,0.0,0.0,0.33333334,1.0,0.0,0.4,1.0,0.33333334,0.332,0.332,0.32065567,-0.7969804,-0.26455846,-0.31008315,0.006002937,0.96004903,-0.59124,0.2230379,0.2290239,-0.5423636,0.17354618,0.9581316,0.27978778,0.8190822,0.21356015,-0.19885221,0.04130061,-0.02520935,0.47269484,0.17733765,0.2454864,0.48040867,0.99099445,0.73007864,1.1463149,0.41338784,0.16603728,0.6260238,-1.2322315,-1.1482987,-0.40092167,-0.42211446,-0.8565507,-0.32799634,-0.4986006,-0.4703142,-0.034803573,-0.59016544,0.5931935,0.2473795,-0.44116703,0.99056697
ACH-000930,0.0,-0.2709459,-0.30873814,-1.4731561,0.4700389,0.0,-0.047952186,-0.57847995,0.082354546,0.005947596,-0.34759763,0.63651586,0.08440011,0.74399585,0.33333334,0.0,0.0,0.4,0.0,0.33333334,0.33333334,0.0,0.0,0.2,0.0,0.33333334,0.274,0.274,-0.11351437,1.4211456,0.5251298,-0.21233109,0.8858124,-0.34022388,5.0444136,-0.4020354,-0.55495715,1.8224165,0.7427274,1.3118019,0.61023575,1.1083705,-0.7210203,0.3761331,-0.74429506,0.64472437,0.5897904,-0.80665845,0.09632066,0.3829292,-0.6907021,-0.47525024,-0.61363184,0.17009257,-0.12022019,0.77770895,0.3602273,0.32783645,0.27368033,0.26113942,0.24780029,0.7651148,-0.16483787,-0.047929544,0.2167902,0.17107649,1.6260433,0.36617655,0.25464448,0.62628907
ACH-000935,0.0,0.7937531,0.78622925,0.09363035,0.34029612,0.0,0.89599895,-0.13752538,-0.61811894,-1.1772367,-0.37637615,-0.14496012,-0.013116077,0.77301157,0.0,0.0,0.0,0.0,0.25,0.33333334,0.0,0.0,0.0,0.0,1.0,0.16666667,0.167,0.167,-0.21929044,0.40014932,0.12716474,0.13774571,-0.009896405,-0.46325517,0.39044636,-0.5217152,-0.017500602,0.56494796,0.327044,-0.026732683,-0.020534528,0.53014976,-0.5780619,0.52501214,-0.34044215,-0.39938968,0.37102962,-0.9861233,-0.5117396,0.012916654,-0.41038635,-0.15909728,0.32993624,0.14013997,-0.03146131,0.84550256,-0.2600734,0.27477294,-0.040540338,0.90610796,0.09492827,0.0059316168,-0.358198,-0.0970882,0.23933616,0.46298635,-0.3631505,-1.1579388,-0.07103037,0.8600048
ACH-000936,0.0,-0.2587236,0.18578751,0.5787269,0.37937015,0.0,0.27939343,0.056870922,-0.46680787,-0.817751,0.17055127,0.27607718,0.14722331,0.60586846,0.33333334,0.0,0.0,0.4,0.0,0.33333334,0.6666667,0.0,0.0,0.4,0.0,0.16666667,0.224,0.224,-0.08628853,0.34073675,0.16139963,-0.3702155,-0.12978761,-0.3376293,0.23468812,-0.5661981,-0.2710393,0.024067054,-0.37081414,-0.1921229,-0.19680093,0.37053794,0.21324056,-0.04007363,0.786394,0.06957501,-0.3637463,-0.093373656,0.39802793,1.1056201,-0.66026986,0.7312644,0.16396421,-0.4450113,0.15893488,0.66692126,0.84646636,0.41505986,-0.36230543,1.511872,-0.23723139,-1.0365559,-0.39177856,-0.6315583,0.17403802,0.91200995,-2.6260052,-0.34127316,-0.28546807,0.929076
ACH-000937,0.0,-0.75553334,0.48326278,0.6116477,-0.6957248,0.0,-0.3985144,-0.97703487,-1.1544528,1.7527155,-0.5444581,-0.506332,-0.122583315,0.9541528,0.33333334,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.397,0.397,-0.07033189,0.13489139,0.018254317,0.06697722,-0.094322406,-0.23196499,-0.22085229,-0.032676857,-0.15637375,0.06803647,-0.40249953,-0.20641166,-0.21997981,0.28745034,0.37170568,0.34190655,0.7153508,0.22463477,1.1518537,1.1915705,0.38183364,1.4699764,0.54299146,0.13722584,1.1877606,1.2436891,0.5745326,0.8400902,0.44887888,0.53682977,0.90608543,-0.20130815,-0.025329225,0.12662151,0.7283978,0.23613425,0.06680856,-0.82508963,-0.19088386,-0.22535835,0.16588953,0.6529517
ACH-000938,0.0,-0.48896304,0.44363216,1.1599567,-0.9010355,0.0,-0.4539126,-1.272324,1.6811571,1.2555803,-0.24240214,-0.19739895,-0.2996588,0.9933341,0.0,0.0,0.0,0.0,0.5,0.33333334,1.0,1.0,0.0,0.6,0.0,0.16666667,0.253,0.253,-0.2263203,-0.64728147,-0.09348877,-0.0884316,-0.13769743,-0.3221248,-0.6553124,-0.03355276,-0.24732779,-0.3840541,-0.4365344,-0.22852485,-0.3134551,0.35571045,0.33391747,1.2496247,-0.28548196,-0.59764004,0.8207482,-0.9272145,0.93037844,0.3121088,-0.5164395,-1.0248417,1.2838148,1.0474901,0.58878696,1.129242,-0.72844326,-0.32234907,0.24750414,0.6784251,0.31529233,-0.85586023,-0.95992047,-0.4865573,-0.28724065,0.03745664,-0.096972145,0.098634824,-0.109632336,0.7969783
ACH-000939,0.0,0.57511985,0.33221996,1.2251524,-0.044257525,0.0,0.23947756,0.043934125,-0.71889126,0.14010842,-0.571101,0.14138849,-0.0041986564,0.6930902,0.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.33333334,0.256,0.256,-0.27407926,-0.7022478,-0.06681571,-0.06621645,-0.10861398,-0.30418912,-0.60819054,-0.27200103,-0.26723972,-0.38941336,-0.47281745,-0.18589944,-0.32894346,0.37421978,0.96918803,0.42348212,-0.21023451,0.17084537,0.4947323,-0.12545754,0.08027589,1.0377231,-0.13270456,1.1954101,0.3837065,-0.025037263,0.25308982,0.75989026,0.5146953,-0.21226273,0.23488079,-1.196564,-0.032626044,-0.44003195,1.5932252,-0.040056784,0.06482982,-0.33691466,0.5614669,0.20395346,-0.1272408,0.8571831
ACH-000941,0.0,-0.9354876,0.09743612,0.91448236,0.5099887,0.0,-0.2799572,0.0672132,-0.5931005,-0.8393696,-0.562814,0.20383084,-0.1367977,0.6663708,0.6666667,0.0,0.0,0.6,0.75,0.33333334,0.0,0.0,0.0,0.2,0.0,0.5,0.389,0.389,-0.17908706,-0.5728349,-0.31099415,0.25010413,-0.14049996,0.023158688,-0.42145398,0.49780497,-0.25227746,-0.45325693,-0.13511963,-0.1570294,-0.14008373,0.36732736,1.0360973,0.6719023,0.21891546,-0.024525924,0.6080489,-0.8654909,-0.03538444,1.2158833,-0.21392792,0.7468476,-0.18211494,0.63619024,0.2015218,0.8416956,0.8155088,0.73683995,-0.083351776,0.3183332,0.30948967,-1.3561565,0.08657753,-0.079873756,-0.07111265,0.14752005,-0.00663855,0.098634824,0.18129663,0.56494343
ACH-000942,0.0,-0.78966594,-0.084743276,-1.0968101,-1.2333297,0.0,-0.49161884,-1.0747172,-1.9760495,1.7072681,-0.5023523,-0.90770584,-0.31918693,1.0340159,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.275,0.275,-0.20935136,-0.51213455,0.010628107,0.1781024,-0.07015276,-0.19226022,-0.5762707,0.048706822,-0.12765841,-0.12561882,-0.3186415,-0.16740268,-0.21903184,0.3077127,-0.39943376,1.8206472,0.21315446,0.036445208,1.207542,0.11521,0.4704423,0.38060677,-0.17179716,0.2944153,-0.18211494,1.4014883,0.5704456,1.1194465,-0.45509103,-0.5259279,0.28562146,-0.52853394,-0.3764141,0.026316304,1.5250586,0.33915854,-1.6605307,-0.9788447,-0.17107613,-0.4898524,-0.20376088,0.8594205
ACH-000943,0.0,-0.85523033,0.23485366,-1.0569168,-0.27512032,0.0,-0.48598072,-0.35899243,-0.6468755,-0.37868387,-0.53165466,-0.36054432,-0.40684003,0.75261426,0.0,1.0,0.0,0.4,0.25,0.33333334,0.33333334,1.0,0.0,0.6,0.0,0.0,0.461,0.461,-0.07061863,0.17059614,0.07549131,-0.22092417,-0.07236232,-0.34807044,0.38819504,-0.43658704,-0.2583664,0.5901325,0.097924136,-0.13065535,0.035858635,0.4581751,0.39179897,1.5016761,0.37443843,0.570418,-0.117406696,0.027385145,0.96677613,0.7709714,-0.6144532,1.0155888,-0.54502237,-0.21716203,0.46937832,0.7467783,0.8400755,0.88439065,0.3945416,-0.18415488,-0.29051393,-0.10435058,-0.16476354,-0.3615288,0.7537817,0.33026847,-0.7186261,-0.49025857,-0.04444749,0.80852515
ACH-000944,0.0,-0.07143099,-0.13494039,0.6058473,-1.5030748,0.0,-0.6996453,-0.9327334,-0.14478858,-0.05410766,-0.67233765,-1.0277746,-0.41917416,0.96675295,0.33333334,0.0,0.0,0.4,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.16666667,0.208,0.208,-0.2829686,-0.6900799,0.25993705,0.13276532,-0.0332535,-0.14517398,-0.5111279,0.14885262,0.23922531,0.15821397,0.43188977,0.12990904,0.007882257,0.5216246,0.43352422,0.0732484,-0.37170225,0.41101632,0.58346236,-0.9963535,1.0580268,1.3350586,-0.26150647,0.41897464,1.2618558,1.1624231,0.45519263,0.8662492,0.9657032,0.8593681,0.6901419,0.68606395,-0.16249284,0.06800842,-0.6178347,-0.03523243,-0.319634,0.97197956,-0.39185143,-1.5162272,-0.037808754,0.824897
ACH-000945,0.0,-0.14120898,0.20923406,-0.72925824,0.3212922,0.0,0.12898819,-0.26672632,-0.05177538,0.8844429,-0.3450861,-0.04160667,0.10212385,0.7287195,0.33333334,1.0,0.0,0.8,0.25,0.33333334,0.6666667,0.0,0.0,0.2,0.0,0.16666667,0.424,0.424,0.1926437,-0.05400957,-0.30542094,0.7042436,0.1288097,-0.0686203,-0.6180324,-1.298221,0.25056675,-0.140719,0.8978099,-0.1524983,0.09442331,0.83030456,-0.4255193,0.15061212,0.088032946,-0.46574697,0.18728952,1.1343143,0.24015668,0.97929156,0.3964381,-0.18739595,-0.18211494,0.60216,-0.09919531,0.78214306,0.23019424,0.16864665,-0.27322727,0.36851862,-0.8137099,-0.41901144,-0.656022,0.25720006,0.33615777,0.40977514,0.33144042,-2.5701003,0.18054326,0.8244303
ACH-000946,0.0,-0.038750302,0.7192639,0.06739531,0.4752988,0.0,-0.34844643,0.76355493,-1.0017524,-1.2471383,-0.36253572,0.20570515,-0.115779564,0.7280137,0.6666667,1.0,0.0,0.2,0.25,0.6666667,0.0,1.0,0.0,0.2,1.0,0.5,0.348,0.348,-0.29339373,-0.6511419,-0.18964963,-0.019680137,-0.12907171,-0.32178727,-0.65977794,-0.22151075,-0.27150476,-0.42287454,-0.4336133,-0.18053062,-0.30533153,0.34807578,0.5462448,1.1387138,-0.21775517,0.5274448,-0.70758706,1.2106359,0.77382517,-0.03194368,0.59564775,0.85968435,0.9413504,0.092134096,0.42720243,0.90193367,0.8013875,0.96306175,0.34811857,0.6651736,-0.011638743,0.3842405,-0.60549194,0.25901356,0.14470644,-0.097515985,-0.00663855,-0.9869504,0.13758974,0.7366014
ACH-000948,0.0,-0.99867857,0.545147,0.93947357,0.070591494,0.0,-0.9738866,0.77271634,1.8847425,-0.3362201,0.5945099,0.0616994,-0.035491142,0.8675747,0.0,0.0,0.0,0.2,0.0,0.33333334,1.0,0.0,0.0,0.2,0.0,0.5,0.344,0.344,0.059161827,0.63954365,-0.051933188,-0.24648322,-0.21996209,-0.2307747,0.9485916,-0.44048804,-0.31191167,0.010349334,-0.42261654,0.024803758,-0.009141547,0.48595873,0.28057393,0.5481032,-0.5215041,0.44943023,-0.61485183,-0.10890776,0.6103833,-0.23967092,0.28445974,0.02581653,-0.18211494,-0.18249033,-0.009299928,0.79207444,0.5092041,0.28131083,0.60337436,-0.0873422,0.3406893,-0.07033053,-0.050560385,0.60920894,-0.10616456,-0.21285349,0.33681342,0.29456648,0.24901398,0.64842474
ACH-000950,0.0,-1.1307644,0.49824852,0.05558443,0.3428526,0.0,-0.5880108,-0.2725135,-0.25308007,-0.3682636,0.88203835,0.22504677,0.04280348,0.6702469,0.6666667,1.0,0.0,0.0,0.5,0.33333334,0.33333334,0.0,0.0,0.6,0.0,0.5,0.346,0.346,-0.024422165,-0.8683609,-0.12195844,-0.12458497,-0.039424192,-0.20176381,-0.7829916,-0.4122025,0.047819696,-0.011633929,0.64731,-0.10714595,-0.09763999,0.431604,0.37244943,-0.4301223,-0.34486952,-0.3706623,0.14032559,0.29463375,0.77894545,-0.23236623,-0.032529604,-0.03705184,1.176288,0.015122646,0.1115519,0.6865938,-1.1425827,-0.7922876,-0.055954475,0.3664666,0.14456694,0.08516814,-0.7859572,-0.41083807,0.16202736,-0.33066714,0.1725426,0.52748525,0.0450544,0.7026107
ACH-000953,0.0,-0.6421748,0.41604665,1.7433561,-1.2489636,0.0,-0.64411026,-0.97191554,-1.2877172,1.498401,-0.5840683,-0.9092248,-0.39710528,0.9731329,0.33333334,0.0,0.0,0.6,0.25,0.33333334,0.33333334,0.0,0.0,0.6,0.0,0.16666667,0.328,0.328,-0.22793272,-0.62689763,0.089758694,0.030664623,-0.08411491,-0.2864719,-0.7417884,0.016074434,0.052356787,0.50337106,0.032321922,-0.17871892,-0.20083983,0.33364972,0.34570274,0.25022832,0.13510314,0.07053387,0.92723,-0.9733062,0.31802553,1.1969131,1.004921,-0.21724826,1.1313148,0.9393722,0.5904206,0.9263604,-1.0356077,-1.0167444,-0.62073016,-0.1847855,0.23371866,0.3472069,-0.25556597,0.16744402,0.61015934,-1.0953747,0.28169277,-1.7350947,0.16821805,0.71695435
ACH-000954,0.0,-1.2415538,0.7338151,0.896286,0.54113936,0.0,-0.5972579,0.3470935,-0.47989586,-0.87086767,-0.41223532,0.28457218,-0.056386843,0.7321276,0.6666667,0.0,0.0,0.6,0.75,0.6666667,0.33333334,0.0,0.0,0.4,0.0,0.6666667,0.392,0.392,-0.030048857,-0.84743536,-0.17491032,0.5438227,-0.106085725,0.06650092,-0.6087046,0.23723151,0.13302852,-0.52411497,-0.5091857,-0.14371426,-0.14491303,0.46520242,0.119272195,0.25831082,-0.25122005,0.19221012,0.07181691,0.11780575,1.0695518,-0.21774262,0.64799035,1.3327063,-0.18211494,-0.06826492,0.38971767,0.885085,0.11018631,-0.28137234,-0.23004907,-1.635743,0.57651865,-0.8040203,-0.12143499,-0.84350115,-2.0719106,0.15714684,0.6705526,3.1774786,-0.6889419,1.1496049
ACH-000955,0.0,0.034240644,-0.11308374,1.181247,0.4348375,0.0,-0.8474496,-0.0973809,0.39331692,-0.15358135,0.2618519,0.22661145,0.06555847,0.77079135,0.6666667,0.0,0.0,0.4,0.75,0.33333334,0.6666667,0.0,0.0,0.2,0.0,0.5,0.358,0.358,-0.3641532,-0.815397,0.059656225,-0.18191156,-0.13967021,-0.39232004,-0.6987927,-0.3912939,-0.32034573,-0.4786079,-0.43285644,0.21225248,-0.12722434,0.4890272,-0.6786807,-0.26416618,0.1634496,-0.17373255,0.17052042,-0.9567592,0.7691993,0.40365,0.39445934,-0.48226517,-0.18211494,0.16782868,0.03814362,0.79960245,0.26977533,-0.08406744,-0.021915631,-0.58756506,0.37188873,0.55385226,-0.5805037,0.2818778,-0.45717558,-0.39652613,1.7156835,0.70281136,0.027347425,0.6357649
ACH-000956,0.0,0.78650653,-0.57054394,-0.63522184,-0.5627716,0.0,-0.68292034,-0.65885574,0.9572636,0.71734643,0.37024003,-0.061402615,0.036813773,0.8044501,0.33333334,0.0,0.0,0.6,0.25,0.6666667,0.6666667,1.0,0.0,0.6,0.0,0.33333334,0.287,0.287,-0.09225876,-0.9006088,-0.039274883,-0.22309247,-0.03697676,-0.34565097,-0.6494516,-0.40286598,0.11327997,0.032896057,0.64169455,0.12088638,-0.005332568,0.48396784,-0.6722157,0.26733184,0.60822266,0.1901093,-0.876794,-0.21322426,-0.7276296,0.18379313,0.39445934,-0.56038415,-0.18211494,-0.7177469,-0.046165578,0.8692454,0.16122942,0.5339599,0.6856736,1.1921804,0.65212715,0.8401382,-1.0184209,-0.30478823,0.12882015,1.401617,-0.00663855,0.098634824,0.19780064,0.7776075
ACH-000957,0.0,-0.96924204,0.24740736,1.2114928,0.26130918,0.0,-0.85371053,0.24672328,-0.0050474405,-1.6185687,-0.08348347,0.2082139,0.0557849,0.8018503,0.33333334,0.0,0.0,0.4,0.5,0.6666667,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.3,-0.37517744,-0.8712169,-0.1632013,-0.16372551,-0.15381177,-0.42389795,-0.71246487,-0.35022426,-0.38062227,-0.5232853,-0.43702817,-0.21809955,-0.35137457,0.3837057,-0.47010678,-0.08680056,0.22316699,-0.095836535,-0.0010299474,-0.01076138,0.913953,-1.3157274,0.40031978,-0.09553016,-0.18211494,0.13712408,-0.10977601,0.74078006,0.29888335,0.097899266,-0.30385032,0.99295145,-0.10377778,0.32572424,-0.79257953,-0.9526483,0.18392073,1.0839226,-1.7326491,0.098634824,-0.020499196,0.7188702
ACH-000958,0.0,-0.68249077,0.88139796,1.2399269,0.39619225,0.0,-0.29300454,0.29803824,1.8521892,1.2454312,-0.29089627,0.1153874,0.0324808,0.74431217,0.0,1.0,0.0,0.6,0.25,0.6666667,0.0,0.0,0.0,0.6,0.0,0.8333333,0.411,0.411,-0.3928822,-0.8684462,-0.17956829,-0.170452,-0.051669516,-0.073964804,-0.6588929,-0.40535378,-0.009701408,0.041442204,0.41838303,-0.09618922,-0.121328354,0.42360255,0.26691547,0.66061515,0.30984226,0.7259037,0.7390808,-0.8866408,1.3096201,0.78291273,-0.07159505,1.17737,-0.18211494,0.97324777,0.5689726,0.8516457,0.5634339,0.6214775,0.23905745,1.0012344,0.15733247,-0.7964227,-0.73788834,-0.045650106,-0.44252798,1.0968513,-0.51853496,0.098634824,-0.057669602,0.821872
ACH-000959,0.0,-0.76448715,0.3395421,0.9481994,0.28669617,0.0,-0.6037478,0.19100653,-0.5052895,-0.8798177,0.076070204,0.44066867,0.09974529,0.78003746,0.33333334,0.0,0.0,0.6,0.0,0.6666667,0.33333334,1.0,0.0,0.0,0.0,0.33333334,0.365,0.365,-0.40553382,-0.86002856,-0.14809154,-0.23223108,-0.2230884,-0.37838423,-0.7063688,-0.34065044,-0.3669728,-0.59818447,-0.32035145,-0.22015537,-0.3719518,0.41082114,-0.52699274,0.20279482,-0.25231016,0.3418541,-0.36234128,-0.9187956,0.30307364,-0.46824047,1.042018,-0.4520136,0.3829527,0.059464164,0.0973506,0.6994246,1.2032037,0.80781466,0.06307157,0.967815,-0.004758443,-0.099159345,-0.28476778,-0.5160211,-0.69825464,1.3058578,-0.4546485,0.098634824,-0.085556805,0.8276908
ACH-000963,0.0,-1.2612271,-0.4273579,1.2936769,-0.18141471,0.0,-0.9698211,0.28736833,0.0076173246,-1.184394,0.53617465,0.09728254,-0.18702295,0.7952921,0.33333334,0.0,0.0,0.6,0.5,0.6666667,0.0,0.0,0.0,0.4,0.0,0.5,0.408,0.408,-0.100978896,-0.6566928,-0.32747042,-0.15374646,-0.12249369,-0.31185663,-0.49740568,-0.5491379,-0.17700909,-0.20900999,-0.18175301,-0.11179729,-0.26544344,0.38483593,0.06928709,-0.3940743,0.25452745,0.24273907,-0.29702747,0.09379546,1.1893268,0.7134177,-0.18252762,0.7041737,0.93388456,0.051988423,-0.058429766,0.8543813,-0.4754495,0.45057055,0.021085227,0.5447926,0.92620534,1.0219997,-0.81184405,-0.22983094,0.5487864,0.523247,-2.3241372,0.098634824,0.23676491,0.78846914
ACH-000964,0.0,-1.0392303,0.40284842,0.78915405,-0.7090272,0.0,-0.580929,-0.8424509,1.6851171,1.1727402,-0.6115113,-0.72087467,-0.3914239,0.9988405,0.33333334,0.0,0.0,0.2,0.25,0.33333334,0.33333334,0.0,0.0,0.6,0.0,0.0,0.236,0.236,0.11462207,0.053745937,-0.07507598,-0.026264159,0.05286993,-0.23449776,-0.04803534,-0.11895179,-0.1656112,0.4209668,0.37233272,-0.0258487,-0.02818864,0.40678135,0.16119604,0.08406106,-0.38076335,0.050388284,-0.26705873,0.0016606748,-0.05359701,-0.23995,-0.18136254,-0.17556626,-0.5606306,-0.10391331,-0.02609372,0.4024207,0.70409745,-0.08901846,-0.33944663,0.38112158,-0.54419976,0.3909614,-0.020790346,-0.9553373,-0.19329166,-0.05736646,-0.66497684,-0.2761128,-0.21870661,0.7103949
