compound,model_family,strategy,omics_layer_model,fold,feature,omics_layer,importance
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::oxidative_stress_ferroptosis,expr,52.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::pi3k_akt_mtor,cnv,48.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::oxidative_stress_ferroptosis,cnv,45.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::receptor_tyrosine_kinase,expr,44.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::drug_transport_metabolism,cnv,37.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::cell_cycle_mitosis,cnv,35.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::microtubule_spindle,expr,35.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::emt_adhesion,cnv,34.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::mapk_signaling,cnv,34.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::cell_cycle_mitosis,prot,33.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::emt_adhesion,meth,33.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::dna_damage_repair,cnv,33.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::proteasome_er_stress,expr,30.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::oxidative_stress_ferroptosis,prot,28.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::microtubule_spindle,cnv,26.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::global_abs_mean,expr,25.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::receptor_tyrosine_kinase,prot,24.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::drug_transport_metabolism,prot,24.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::pi3k_akt_mtor,prot,24.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::apoptosis,expr,19.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::chromatin_hdac,prot,19.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,mut::chromatin_hdac,mut,18.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::drug_transport_metabolism,expr,18.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::apoptosis,prot,17.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::apoptosis,meth,17.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::cell_cycle_mitosis,meth,17.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::apoptosis,cnv,16.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,mut::global_mean,mut,14.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::receptor_tyrosine_kinase,cnv,14.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::dna_damage_repair,prot,13.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::microtubule_spindle,meth,13.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::pi3k_akt_mtor,meth,11.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::global_mean,prot,11.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::emt_adhesion,expr,11.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::proteasome_er_stress,prot,11.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::global_abs_mean,meth,11.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,cnv::global_mean,cnv,10.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::emt_adhesion,prot,10.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,mut::mapk_signaling,mut,10.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,expr::global_mean,expr,9.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::dna_damage_repair,meth,9.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::mapk_signaling,meth,9.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::proteasome_er_stress,meth,8.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,meth::receptor_tyrosine_kinase,meth,7.0
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,5,prot::microtubule_spindle,prot,6.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::microtubule_spindle,cnv,68.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::apoptosis,expr,59.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::drug_transport_metabolism,prot,57.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::global_abs_mean,expr,57.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::mapk_signaling,expr,54.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::emt_adhesion,cnv,52.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::dna_damage_repair,expr,43.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::receptor_tyrosine_kinase,prot,37.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::global_mean,prot,36.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::receptor_tyrosine_kinase,meth,36.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::oxidative_stress_ferroptosis,expr,35.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::receptor_tyrosine_kinase,cnv,35.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::receptor_tyrosine_kinase,expr,31.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::drug_transport_metabolism,cnv,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::dna_damage_repair,meth,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::dna_damage_repair,prot,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::drug_transport_metabolism,expr,28.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::microtubule_spindle,meth,28.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::pi3k_akt_mtor,cnv,26.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::pi3k_akt_mtor,meth,25.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::proteasome_er_stress,prot,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::proteasome_er_stress,cnv,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::emt_adhesion,expr,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::chromatin_hdac,meth,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::proteasome_er_stress,expr,22.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::apoptosis,prot,22.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::drug_transport_metabolism,meth,22.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::apoptosis,cnv,21.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::apoptosis,meth,21.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::global_mean,expr,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::mapk_signaling,prot,18.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::pi3k_akt_mtor,prot,18.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::oxidative_stress_ferroptosis,prot,18.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::global_abs_mean,prot,18.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::proteasome_er_stress,meth,17.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::dna_damage_repair,cnv,16.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::cell_cycle_mitosis,prot,16.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::emt_adhesion,prot,15.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::global_abs_mean,meth,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::microtubule_spindle,prot,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::mapk_signaling,meth,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::oxidative_stress_ferroptosis,cnv,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,expr::microtubule_spindle,expr,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::chromatin_hdac,cnv,8.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::mapk_signaling,cnv,8.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::cell_cycle_mitosis,meth,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::global_mean,meth,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,meth::oxidative_stress_ferroptosis,meth,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,cnv::cell_cycle_mitosis,cnv,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,1,prot::chromatin_hdac,prot,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::emt_adhesion,cnv,66.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::global_abs_mean,expr,66.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::mapk_signaling,expr,61.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::dna_damage_repair,expr,55.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::drug_transport_metabolism,prot,54.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::receptor_tyrosine_kinase,prot,48.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::oxidative_stress_ferroptosis,expr,42.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::proteasome_er_stress,cnv,42.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::receptor_tyrosine_kinase,expr,41.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::emt_adhesion,prot,36.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::proteasome_er_stress,expr,34.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::microtubule_spindle,cnv,33.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,mut::global_mean,mut,33.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::apoptosis,expr,32.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::dna_damage_repair,prot,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::microtubule_spindle,meth,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::dna_damage_repair,meth,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::oxidative_stress_ferroptosis,meth,28.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::apoptosis,cnv,27.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::pi3k_akt_mtor,prot,27.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::pi3k_akt_mtor,cnv,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::oxidative_stress_ferroptosis,cnv,22.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::pi3k_akt_mtor,meth,21.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::proteasome_er_stress,prot,21.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::global_mean,cnv,20.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::dna_damage_repair,cnv,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::receptor_tyrosine_kinase,cnv,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::chromatin_hdac,cnv,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::chromatin_hdac,meth,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::cell_cycle_mitosis,cnv,18.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::global_mean,prot,18.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::chromatin_hdac,expr,17.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::global_mean,expr,16.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::chromatin_hdac,prot,13.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::emt_adhesion,meth,13.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::drug_transport_metabolism,cnv,13.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::receptor_tyrosine_kinase,meth,13.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::apoptosis,meth,12.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::drug_transport_metabolism,meth,12.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::proteasome_er_stress,meth,12.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::apoptosis,prot,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,cnv::global_abs_mean,cnv,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::cell_cycle_mitosis,meth,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,expr::emt_adhesion,expr,9.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::global_mean,meth,8.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::oxidative_stress_ferroptosis,prot,8.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::mapk_signaling,prot,8.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,meth::global_abs_mean,meth,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,prot::global_abs_mean,prot,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,2,mut::global_abs_mean,mut,7.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::mapk_signaling,expr,66.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::apoptosis,expr,60.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::global_abs_mean,expr,56.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::dna_damage_repair,expr,53.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::microtubule_spindle,cnv,51.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::global_mean,prot,47.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::oxidative_stress_ferroptosis,expr,40.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::pi3k_akt_mtor,prot,36.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::emt_adhesion,prot,35.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::receptor_tyrosine_kinase,cnv,34.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::microtubule_spindle,meth,33.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::emt_adhesion,cnv,32.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,mut::global_mean,mut,32.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::chromatin_hdac,prot,30.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::pi3k_akt_mtor,meth,30.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::oxidative_stress_ferroptosis,cnv,28.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::apoptosis,cnv,27.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::receptor_tyrosine_kinase,meth,26.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::proteasome_er_stress,meth,26.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::global_abs_mean,meth,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::drug_transport_metabolism,prot,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::global_mean,expr,23.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::proteasome_er_stress,expr,23.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::dna_damage_repair,meth,22.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::dna_damage_repair,cnv,20.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::receptor_tyrosine_kinase,prot,20.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::receptor_tyrosine_kinase,expr,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::drug_transport_metabolism,expr,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::chromatin_hdac,cnv,18.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::proteasome_er_stress,prot,16.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::global_mean,cnv,16.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::mapk_signaling,prot,16.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::cell_cycle_mitosis,prot,15.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::apoptosis,prot,15.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::dna_damage_repair,prot,15.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,expr::emt_adhesion,expr,15.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::global_mean,meth,14.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::global_abs_mean,cnv,14.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::global_abs_mean,prot,14.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::proteasome_er_stress,cnv,14.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::drug_transport_metabolism,cnv,13.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::drug_transport_metabolism,meth,13.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::apoptosis,meth,13.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::oxidative_stress_ferroptosis,meth,12.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::mapk_signaling,cnv,12.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,cnv::cell_cycle_mitosis,cnv,11.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,mut::global_abs_mean,mut,11.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::oxidative_stress_ferroptosis,prot,11.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,meth::chromatin_hdac,meth,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,3,prot::microtubule_spindle,prot,10.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::microtubule_spindle,cnv,64.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::mapk_signaling,expr,64.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::global_abs_mean,expr,59.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::pi3k_akt_mtor,prot,58.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::dna_damage_repair,expr,54.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::emt_adhesion,cnv,53.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::apoptosis,expr,51.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::dna_damage_repair,prot,45.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::oxidative_stress_ferroptosis,cnv,45.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::receptor_tyrosine_kinase,cnv,41.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::receptor_tyrosine_kinase,prot,40.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::drug_transport_metabolism,prot,37.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::oxidative_stress_ferroptosis,expr,34.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,meth::dna_damage_repair,meth,31.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::receptor_tyrosine_kinase,expr,30.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,mut::global_mean,mut,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::cell_cycle_mitosis,prot,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,meth::apoptosis,meth,29.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,meth::pi3k_akt_mtor,meth,28.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,meth::microtubule_spindle,meth,24.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::emt_adhesion,prot,23.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::apoptosis,prot,23.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,prot::global_abs_mean,prot,22.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::dna_damage_repair,cnv,21.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,meth::cell_cycle_mitosis,meth,21.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,mut::cell_cycle_mitosis,mut,20.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::global_mean,expr,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,meth::oxidative_stress_ferroptosis,meth,19.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,meth::proteasome_er_stress,meth,17.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::chromatin_hdac,cnv,17.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::global_abs_mean,cnv,15.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,cnv::cell_cycle_mitosis,cnv,15.0
KX2-391,LightGBM,pathway_modules,multiomics_pathway,4,expr::proteasome_er_stress,expr,15.0
